0.000984118755381915	7.490981859884686
0.0015655601444783055	7.554901080082761
0.0025307223231017745	7.554901080082761
0.004025934862151999	7.554901080082761
0.006302843164450931	7.619365711655093
0.010026716797336674	7.749949864227672
0.015697428197881457	7.816078812496569
0.02537483602643943	8.01787055708703
0.04036690870732276	8.155284466821307
0.06319682342797872	8.50921111855231
0.09893842801647644	8.728897817969395
0.1548940596599311	8.878497636062988
0.2503856883938947	9.342857067283756
0.39199385449724533	9.831503229233347
0.623593394725169	10.433984434474233
0.9920275980948887	10.97969827886145
1.5781417245697997	11.751970729927454
2.5105463876317677	12.90330927966146
3.9938384913871285	14.04757876968538
6.353495786362242	15.822022312228178
9.946779781239567	17.669834113783413
16.078933616279972	20.415644732438466
25.172537635360328	23.588141640561147
40.045087487441045	27.957250960165194
63.70470292292601	33.41836821007866
98.14965110446916	40.287104184994504
158.65855676691498	50.246638303962825
252.39790594005729	62.668308182588014
401.52075136114144	80.86285625130726
638.749014866643	104.33984434474237
1016.1375286582388	136.9403284910411
