0.624,,0.602,,0.575,
0.000017401011990750784,9.152473108773883,0.00009876748693056054,2.424462017082326,0.000017115641360317768,0.9519902020813527
0.00010041424613860317,9.242978989125273,0.0010000000000000041,3.523778058450411,0.00010041424613860317,1.1143164633629252
0.001000000000000002,12.663801734674022,0.009958746278089707,4.290210806524138,0.001000000000000002,1.1590510483144805
0.009958746278089726,23.080640855807673,0.050347146969944134,6.054123584037262,0.009958746278089726,1.4111482761711218
0.09755016474578447,34.21275396048092,0.10083020827583981,7.370914397398576,0.050347146969944134,2.030917620904735
0.050347146969944134,30.402267989617574,0.5013944624993666,12.417011805216541,0.10083020827583981,2.4970997860065434
0.5013944624993686,53.27159823147789,1.0208846191128615,16.355928888233148,0.5097542575457165,4.4187470916895775
1.0041424613860297,68.80291485067275,2.0109956494776244,24.726485549993406,1.0041424613860297,5.994842503189409
2.0109956494776244,91.52473108773889,5.0765133150738055,39.65432834362084,2.0109956494776244,8.799225435691065
,,10.166730900949277,57.63466334193113,5.0765133150738055,14.534267947373452
,,20.360907338783292,92.42978989125268,10.166730900949236,22.409251483824217
,,,,20.360907338783292,35.58623573050975
